experience_id,full_option_code,environment_type,secondary_environment,primary_experience_type,secondary_experience_types,physical_intensity,estimated_duration_hours,ideal_group_type,family_friendly,requires_guide,authenticity_level,luxury_level,cultural_immersion_level,weather_dependent,indoor_activity,includes_food,includes_transport,accessibility_friendly,semantic_tags,unique_selling_points,experience_mood,target_interests,best_seasons,special_occasions,one_line_summary,bussines_description,ideal_timing
7ae25602-3418-474b-9af2-0f45aeaa1c15,SZTEXCOTUCHESTI02,river,,culture,"[""nature""]",moderate,6.5,any,TRUE,TRUE,5,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,"[""sumidero_canyon"",""chiapa_de_corzo"",""river_boat"",""waterfalls"",""caves"",""flora_fauna"",""puebla"",""market"",""churches"",""mudejar_fountain""]","[""Majestic 800-meter-high canyon walls"",""Rich flora and fauna"",""Historic village of Chiapa de Corzo"",""Mudejar-style red brick fountain""]","[""adventurous"",""educational"",""cultural""]","[""geography"",""history"",""nature"",""local_culture""]","[""dry season""]",[],Explore Sumidero Canyon and Chiapa de Corzo on a scenic full-day tour in Chiapas.,"Supplier: Consultora Turística de Chiapas
General Description: Title: Visit to the Sumidero Canyon and Chiapa de Corzo, Chiapas. | Description: Today, you will join a group of other travellers on a tour of approximately 7 hours, accompanied by your Spanish-speaking guide. You will start by descending from Tuxtla Gutierrez to Embarcadero Cahuaré, where you will board a motorboat that will take you to the majestic Sumidero Canyon. This geographical feature was formed some 136 million years ago and has imposing walls up to 800 metres high. During the tour, you will be able to admire waterfalls, natural caves and the rich flora and fauna of the region. Afterwards, you will head to Chiapa de Corzo, one of the most picturesque villages in Chiapas, situated on the banks of the Grijalva River. Before returning to San Cristobal, you will have time to explore the streets of the town, visit its lively markets, admire its churches, enjoy lunch in a local restaurant and visit La Pila, a Mudejar-style fountain built in red brick.
Service Details: fullServiceDescription: Sumidero Canyon & Chiapa de Corzo - 6.5h - SPA | serviceDescription: Sumidero Canyon & Chiapa de Corzo | serviceType: Operadora local | destinationName: Chiapas
Location: address: Palenque, Chiapas, México | locations: Palenque",full_day
7b39a8a9-4843-4525-a3af-df4fa70c0174,NDGEXAAJANDPKEP01,town,,culture,"[""educational""]",low,5,any,TRUE,FALSE,5,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""day_of_the_dead"",""nuevo_durango"",""cultural_tradition"",""community_event"",""quintana_roo"",""mexican_festival"",""ancestral_culture"",""local_customs""]","[""Authentic Day of the Dead celebration in a community setting"",""Deep cultural immersion in local traditions"",""Community-led event with traditional rituals""]","[""educational"",""cultural"",""celebratory""]","[""mexican_traditions"",""cultural_immersion"",""festivals"",""community_events""]","[""fall""]","[""cultural experience"",""family outing""]",Experience authentic Day of the Dead celebrations in Nuevo Durango community,"Supplier: Nuevo Durango
Service Details: fullServiceDescription: Day of the dead in Nuevo Durango community - 5h - FRA | serviceDescription: Day of the dead in Nuevo Durango community | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Cabañas Nuevo Durango | locations: Nuevo Durango",full_day
7bd491a6-3f42-4e07-8bef-8906461d0ddc,MEXGUGMINERPKFP04,city,,educational,"[""culture""]",low,2,any,TRUE,TRUE,5,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""guided_tour"",""major_temple"",""mexico_city"",""cultural_site"",""archaeology"",""history"",""educational"",""city_tour""]","[""Expert guide providing in-depth historical insights"",""Focus on Major Temple's significance in Mexican history"",""Accessible city location""]","[""educational"",""enriching""]","[""history"",""archaeology"",""culture"",""urban_exploration""]","[""all""]",[],"Guided tour of Mexico City's Major Temple, rich in history and culture","Supplier: Minerva Esquivel
Service Details: fullServiceDescription: Guided visit to the Major Temple - 2h - FRA | serviceDescription: Guided visit to the Major Temple | serviceType: Guía | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",morning
7bf9207a-f580-4be2-9ee7-59623eeb4fb9,MEXEXPABYOUEPTI11,city,forest,culture,"[""educational""]",moderate,4,any,TRUE,TRUE,5,4,4,FALSE,TRUE,FALSE,TRUE,TRUE,"[""chapultepec_castle"",""mexico_city"",""historical_site"",""viceroy_residence"",""emperor_maximilian"",""empress_carlota"",""national_museum_of_history"",""mexico_history"",""city_view"",""forest_walk""]","[""Historic residence of viceroy and emperor"",""Impressive murals depicting Mexico's history"",""Panoramic views of Mexico City and forest"",""Located within one of the largest green areas in Mexico City""]","[""educational"",""cultural"",""historic""]","[""mexican_history"",""architecture"",""cultural_heritage"",""urban_nature""]","[""spring"",""fall""]",[],Explore Mexico's rich history at Chapultepec Castle with scenic forest views,"Supplier: Pablo Yuichi
General Description: Title: Visit to the historic Chapultepec Castle | Description: Today you will visit the Chapultepec Castle in approximately 4 hrs, your English speaking guide will pick you up at your hotel to take you to this historic building surrounded by the forest of the same name which is one of the largest green areas of the Aztec capital. You will start with a walk through the forest and then start climbing to the top of the hill where the castle is located. The castle was built in 1785 as the residence of the viceroy of New Spain and later remodeled to be the home of Emperor Maximilian and Empress Carlota. In 1939 it became the National Museum of History, with a magnificent collection of historical pieces and murals with interpretations of Mexico's history. From the top there are beautiful views of the forest and the city. At the end of the tour, transportation will take you back to your hotel.
Service Details: fullServiceDescription: Chapultepec Castle - 3.5h - ENG | serviceDescription: Chapultepec Castle | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",full_day
7c3927f4-e018-42bc-a579-cd7c11001583,CHUEXKIIKAAMYSBO1,forest,,spiritual,"[""culture""]",low,1,any,TRUE,TRUE,5,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""bonfire"",""maya_culture"",""spirituality"",""storytelling"",""sacred_tree"",""aluxes"",""wayes"",""xtabay"",""sacred_drink"",""Chunhuhub""]","[""Traditional Maya purification ceremony"",""Storytelling about sacred elements"",""Authentic spiritual experience with local intermediary""]","[""spiritual"",""mystical"",""enriching""]","[""indigenous_culture"",""spiritual_practices"",""maya_traditions"",""cultural_immersion""]","[""dry season"",""winter""]","[""cultural exploration"",""spiritual retreat""]",Mystical Maya bonfire with storytelling and sacred rituals in Chunhuhub,"Supplier: Kíichpam Kaax Selva Bonita
General Description: Title: Mystic Bonfire in Chunhuhub | Description: You will enjoy a bonfire of approximately one hour that will begin before sunset. Your experience will begin with a brief welcoming ceremony led by a J'men, who speaks Spanish and is an intermediary person between humans and deities and is performed for the purification and recharging of the visitor's energy. During the bonfire you can listen to storytelling about the sacred tree, the aluxes, wayes, and the xtabay. This while drinking the sacred drink of the Maya.
Service Details: fullServiceDescription: Mystical bonfire - 1h - SPA | serviceDescription: Mystical bonfire | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Chunhuhub, Q.R., México https://g.page/SelvaBonita?share | locations: Chunhuhub",evening
7c7748f9-76c9-4798-94a7-852127cd713a,PQMENMANCOREFASPQ,city,,educational,[],low,4,any,TRUE,TRUE,4,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""palenque"",""archaeological_site"",""maya_culture"",""chiapas"",""history"",""ruins"",""cultural_heritage""]","[""Access to Palenque archaeological site"",""Authentic Mayan ruins experience"",""Guided tour included""]","[""educational"",""enriching""]","[""history"",""archaeology"",""indigenous_culture""]","[""dry season""]",[],Visit the iconic Palenque ruins in Chiapas with guided access from Cancún.,"Supplier: Manuel Cortés
Service Details: fullServiceDescription: Entrance fee to the AS of Palenque | serviceDescription: Entrance fee to the AS of Palenque | serviceType: Operadora local | destinationName: Chiapas
Location: address: Cancún, Quintana Roo, México | locations: Cancún",full_day
7ca12659-1ade-475f-ba30-77069076173c,TCOEXUBELILEPTN04,town,,wellness,"[""culture""]",low,1,any,TRUE,FALSE,5,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""traditional_medicine"",""quintana_roo"",""cultural_therapy"",""indigenous_tradition"",""healing"",""centro_ecoturistico""]","[""Authentic traditional medicine experience in Quintana Roo"",""Cultural immersion in indigenous healing practices"",""Accessible and family-friendly""]","[""relaxing"",""educational"",""cultural""]","[""indigenous_culture"",""traditional_medicine"",""wellness"",""cultural_immersion""]",[],[],"Authentic traditional medicine experience in Tihosuco, Quintana Roo","Supplier: U Belilek
Service Details: fullServiceDescription: Traditional medicine - 1h - ENG | serviceDescription: Traditional medicine | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Calle 6 Ote., Centro, 77121 Tihosuco, Q.R. | locations: Tihusuco",full_day
7cd625ac-e76f-4f3e-ad6a-9daac6b4351c,SZTEXVIITZAEPTN01,city,,gastronomy,[],low,6,any,TRUE,TRUE,5,4,4,FALSE,TRUE,TRUE,FALSE,TRUE,"[""gastronomy"",""city_tour"",""chiapas"",""san_cristobal"",""local_cuisine"",""culinary_experience"",""cultural_taste"",""mexican_food"",""traditional"",""food_tasting""]","[""Authentic Chiapas cuisine"",""Local city tour with culinary focus"",""Cultural immersion through food"",""Expert local guides"",""Includes traditional dishes""]","[""educational"",""delightful"",""cultural"",""sociable""]","[""local_cuisine"",""culinary_culture"",""foodie"",""mexican_traditions""]","[""dry season"",""cool months""]","[""cultural exploration"",""foodie adventure""]",Discover Chiapas' rich culinary traditions on a full-day city tour in San Cristóbal,"Supplier: Viajes Itzaa
General Description: Title: Gastronomic experience of San Cristóbal de las Casas City
Service Details: fullServiceDescription: Gastronomic city tour experience - 6h - SPA | serviceDescription: Gastronomic city tour experience | serviceType: Operadora local | destinationName: Chiapas
Location: address: Francisco I. Madero 16, Local 17, (Pasaje Diego de Mazariegos) San Cristóbal de las Casas, Chiapas | locations: San Cristóbal de las Casas",full_day
7cf57815-69b8-4a7b-b319-f35928ca020e,PBCEXPUENSUMOLET3,city,,gastronomy,"[""culture"",""educational""]",low,4.5,any,TRUE,TRUE,5,4,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""puebla"",""colonial_neighborhoods"",""mole_cooking"",""traditional_cuisine"",""market_experience"",""talavera"",""ceramics"",""culinary_tour"",""local_guide"",""mexican_food""]","[""Hands-on mole cooking with local chef"",""Visit to historic Puebla neighborhoods"",""Authentic Talavera ceramic experience"",""Immersive market visit with local flavors""]","[""educational"",""cultural"",""delightful""]","[""gastronomy"",""culinary_arts"",""local_culture"",""traditional_food""]","[""all""]","[""cultural exploration"",""foodie experience""]",Explore Puebla's historic neighborhoods and master traditional mole cooking.,"Supplier: Puebla de ensueño
General Description: Title: Historic Neighbourhood Tour and Mole Cooking Class | Description: Today you will meet your local Spanish-speaking guide to begin a tour of approximately 4.5 hours through some of the oldest neighborhoods of colonial Puebla. You will head to the market to enjoy its colors, sounds, aromas and of course: its flavors! Then, you will meet a chef to prepare the delicious mole, a unique dish with a great variety of ingredients such as chocolate, almonds, sesame seeds, and a variety of dried chili peppers, among others. Of course, the chef will share with you his secrets of traditional cooking. Finally, you will enjoy the mole you prepared on a Talavera dish, beautiful traditional handmade ceramic from Puebla.
Service Details: fullServiceDescription: Mole Tour - 4.5h - ITA | serviceDescription: Mole Tour | serviceType: Operadora local | destinationName: Puebla Area
Location: address: C. 4 Sur 310, Centro histórico de Puebla, 72000 Heroica Puebla de Zaragoza, Pue. | locations: Puebla",midday
7d312758-6dff-4809-89a8-f8f23f6b2bb0,XOHEXOLINTLAJOLOT,lake,,educational,"[""nature""]",low,2,any,TRUE,TRUE,5,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""salamander"",""ajolotario"",""biodiversity"",""endemic_species"",""nature_conservation"",""Xochimilco"",""chinampa"",""endangered_species"",""ecotourism"",""Mexico_City""]","[""Educational focus on endemic salamander species"",""Hands-on experience in natural habitat"",""Promotion of biodiversity awareness""]","[""educational"",""enriching"",""curious""]","[""biodiversity"",""nature_conservation"",""endemic_species"",""ecotourism""]","[""spring"",""summer""]","[""educational outing"",""family activity""]",Learn about Mexico City's endemic salamander in Xochimilco's natural chinampa environment,"Supplier: OlinTlalli
General Description: Title: Explore the natural beauty of Xochimilco and learn about the salamander a unique experience in Mexico City | Description: This activity gives you the opportunity to learn about an endemic and endangered species: the salamander. On this trajinera tour, you will be taken to the Chinampa, a protected natural area where you can learn about the history and unique characteristics of this species, and learn about the challenges it faces today.

During the tour, the tour Spanish-speaking guides will show you the importance of respecting the habitat of the salamander and how to protect its natural environment for its survival. You will be able to appreciate the beauty of the salamander in its natural habitat. This educational and hands-on experience is ideal for those interested in biodiversity and nature conservation, and is an activity that will leave you with a new understanding and appreciation of the salamander.
Service Details: fullServiceDescription: Visit to the ajolotario - 2h - SPA | serviceDescription: Visit to the ajolotario | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Xochimilco, CDMX, México | locations: Mexico City",full_day
